,OverallQual,GrLivArea,GarageArea,Neighborhood,1stFlrSF,BsmtFinSF1,LotArea,YearBuilt,LotFrontage,BsmtUnfSF,OpenPorchSF,YearRemodAdd,WoodDeckSF,MasVnrArea,OverallCond,2ndFlrSF,MoSold,ExterQual,BsmtQual_Gd,GarageFinish_RFn,Id,SalePrice
2547,4,1073,720.0,105716.73529411765,1073,967.0,6565,1957,65.0,106.0,444,1980,0,0.0,6,0,8,3,0,0,2581,
2548,5,1001,216.0,105716.73529411765,1001,737.0,6060,1930,60.0,100.0,0,2007,154,0.0,9,0,11,4,0,0,2582,
2549,8,1625,495.0,210624.72549019608,1625,1573.0,5568,2006,59.0,0.0,0,2007,123,473.0,5,0,10,4,1,0,2583,
2550,6,1299,486.0,156270.1224489796,1299,1001.0,12150,1979,57.34102400155858,0.0,0,1979,84,0.0,6,0,1,3,1,1,2584,
2551,5,1392,650.0,156270.1224489796,1392,585.0,10000,2002,80.0,856.0,49,2002,168,166.0,5,0,12,4,1,0,2585,
2552,7,1409,576.0,156270.1224489796,1409,1392.0,12864,2002,44.0,17.0,144,2002,0,0.0,5,0,7,4,1,1,2586,
2553,7,1478,506.0,156270.1224489796,1478,1239.0,9928,1991,46.854459776746786,215.0,22,1992,114,0.0,5,0,5,3,1,0,2587,
2554,7,918,360.0,156270.1224489796,918,224.0,8750,1975,69.88098708876872,98.0,84,1975,192,50.0,6,0,3,3,0,0,2588,
2555,6,1026,528.0,156270.1224489796,1026,924.0,8410,1974,82.0,46.0,0,1974,193,0.0,6,0,4,3,1,0,2589,
2556,7,1501,512.0,242247.44736842104,1501,949.0,4054,1987,46.0,552.0,0,1987,240,352.0,6,0,10,4,1,0,2590,
2557,6,2279,461.0,242247.44736842104,2279,0.0,19958,1958,149.0,585.0,0,1995,274,1224.0,8,0,7,3,0,1,2591,
2558,7,1689,433.0,242247.44736842104,1689,0.0,8368,2006,67.0,1689.0,39,2007,100,0.0,5,0,4,4,1,0,2592,
2559,8,1564,502.0,242247.44736842104,1564,583.0,8298,2006,68.0,963.0,0,2007,132,-1.0,5,0,9,4,1,1,2593,
2560,7,1240,528.0,242247.44736842104,1240,215.0,10331,1985,42.0,970.0,0,1985,232,0.0,7,0,7,3,1,0,2594,
2561,8,1312,471.0,242247.44736842104,1312,250.0,6718,2001,53.652625287125524,1017.0,28,2001,256,86.0,5,0,1,4,0,0,2595,
2562,8,1922,692.0,242247.44736842104,1922,1329.0,11305,2002,80.0,593.0,64,2002,201,886.0,5,0,4,4,1,0,2596,
2563,6,1491,571.0,242247.44736842104,1491,0.0,7777,1996,62.110221324497644,1491.0,35,1996,0,203.0,5,0,11,4,0,0,2597,
2564,7,2486,452.0,242247.44736842104,1146,766.0,11800,2003,94.23950258828242,356.0,32,2004,143,94.0,5,1340,7,4,1,0,2598,
2565,10,1824,932.0,242247.44736842104,1824,0.0,12633,2006,85.0,1824.0,36,2007,160,242.0,5,0,9,5,0,0,2599,
2566,3,2034,1041.0,156270.1224489796,2034,0.0,43500,1953,200.0,0.0,266,1953,483,0.0,5,0,6,3,0,1,2600,
2567,6,936,460.0,156270.1224489796,936,16.0,6710,1996,62.0,0.0,40,1997,0,134.0,5,0,6,3,0,0,2601,
2568,4,1092,253.0,98576.4705882353,546,252.0,1504,1972,21.0,294.0,0,1972,0,0.0,4,546,5,3,0,0,2602,
2569,4,992,297.0,98576.4705882353,530,503.0,1533,1970,12.24314893795228,27.0,97,1970,112,0.0,5,462,7,3,1,0,2603,
2570,4,1092,0.0,98576.4705882353,546,384.0,1495,1970,21.0,162.0,64,1970,0,189.0,6,546,5,3,0,0,2604,
2571,4,1092,286.0,98576.4705882353,546,0.0,1890,1976,21.0,546.0,0,1976,0,0.0,3,546,4,3,0,0,2605,
2572,5,1008,678.0,156270.1224489796,1008,923.0,9129,1977,72.0,0.0,66,1977,201,144.0,5,0,7,3,1,0,2606,
2573,6,1356,528.0,156270.1224489796,1356,1148.0,15957,1977,135.73372023272032,96.0,0,1977,1424,0.0,6,0,9,3,1,0,2607,
2574,5,1676,672.0,156270.1224489796,1676,1112.0,33983,1977,61.0,48.0,90,1994,690,0.0,6,0,5,3,0,1,2608,
2575,5,1432,531.0,156270.1224489796,716,531.0,8286,1977,68.0,185.0,136,1977,0,0.0,7,716,6,3,1,0,2609,
2576,5,796,0.0,156270.1224489796,796,796.0,6723,1971,50.0,0.0,0,1971,129,0.0,7,0,9,3,1,0,2610,
2577,4,1608,444.0,156270.1224489796,1608,811.0,27697,1961,124.0,585.0,38,1961,152,198.0,3,0,11,3,0,0,2611,
2578,5,1178,502.0,156270.1224489796,1178,1090.0,11000,1976,93.56839772889164,0.0,44,2003,0,0.0,6,0,6,3,1,0,2612,
2579,5,816,264.0,156270.1224489796,816,596.0,11625,1983,65.0,220.0,0,1983,330,0.0,7,0,5,3,1,0,2613,
2580,5,887,288.0,156270.1224489796,887,516.0,10447,1984,62.0,348.0,0,1984,140,0.0,6,0,12,3,0,1,2614,
2581,6,1293,452.0,145847.08,1293,468.0,11027,1954,88.06601652889746,171.0,0,1954,280,28.0,5,0,5,3,0,1,2615,
2582,6,1024,313.0,145847.08,1024,773.0,10533,1956,85.0,235.0,0,1956,0,244.0,6,0,8,3,0,0,2616,
2583,5,1797,963.0,145847.08,1797,1127.0,11765,1957,100.07565448003729,490.0,0,1957,0,302.0,5,0,6,3,0,0,2617,
2584,6,1390,550.0,145847.08,1390,1110.0,39384,1957,185.86986743023732,595.0,189,1957,0,902.0,6,0,10,3,1,0,2618,
2585,7,1851,506.0,145847.08,1851,0.0,11727,1969,90.0,1851.0,146,1969,0,434.0,6,0,3,3,0,0,2619,
2586,6,1525,400.0,192854.50632911394,813,700.0,8238,1997,60.0,113.0,72,1998,421,0.0,5,712,5,3,0,0,2620,
2587,6,1671,423.0,192854.50632911394,781,0.0,13041,1995,104.15062315710092,781.0,84,1995,0,0.0,5,890,2,3,1,0,2621,
2588,6,1776,443.0,192854.50632911394,821,0.0,9783,1996,54.0,821.0,116,1996,286,0.0,5,955,5,3,1,0,2622,
2589,8,2064,527.0,192854.50632911394,1074,0.0,13128,2005,50.0,1074.0,119,2005,0,216.0,5,990,1,4,1,0,2623,
2590,7,2212,773.0,192854.50632911394,1700,60.0,13751,2005,42.0,1640.0,38,2006,237,248.0,5,512,5,4,1,0,2624,
2591,8,2687,618.0,272727.4761904762,2079,0.0,13108,1994,68.0,2062.0,12,1994,168,0.0,5,608,12,4,1,0,2625,
2592,6,1169,402.0,192854.50632911394,1169,705.0,8076,1993,64.49815448330243,455.0,26,1994,0,112.0,6,0,7,3,1,0,2626,
2593,8,1204,461.0,272727.4761904762,1204,0.0,3701,1987,30.0,1191.0,70,1987,120,0.0,5,0,8,3,1,1,2627,
2594,9,2798,670.0,272727.4761904762,1414,1218.0,16023,2005,59.0,180.0,37,2006,182,600.0,5,1384,3,4,0,0,2628,
2595,10,3390,758.0,272727.4761904762,1528,0.0,18062,2006,60.0,1528.0,34,2006,204,662.0,5,1862,9,5,0,0,2629,
2596,9,2473,675.0,272727.4761904762,1102,205.0,12292,2006,63.0,889.0,39,2006,246,184.0,5,1371,7,4,0,0,2630,
2597,10,2698,736.0,272727.4761904762,1850,1206.0,16052,2006,82.0,644.0,0,2006,250,734.0,5,848,7,5,0,1,2631,
2598,9,2795,660.0,272727.4761904762,1390,0.0,15922,2005,92.0,1390.0,102,2006,272,550.0,5,1405,1,4,0,0,2632,
2599,9,1714,517.0,272727.4761904762,1714,1191.0,8147,2005,60.0,523.0,55,2005,156,230.0,5,0,8,4,0,0,2633,
2600,9,2000,722.0,272727.4761904762,2000,1416.0,18261,2005,90.0,494.0,102,2005,351,420.0,5,0,9,5,0,0,2634,
2601,6,1102,582.0,189050.0684931507,1102,850.0,10464,1980,93.7369250957644,138.0,22,1980,140,130.0,6,0,6,3,1,1,2635,
2602,7,1857,482.0,189050.0684931507,945,0.0,10530,1978,81.0,945.0,105,1978,400,68.0,5,912,7,3,0,1,2636,
2603,7,1083,596.0,189050.0684931507,1083,1005.0,9927,1976,79.28097815202366,42.0,0,1976,444,252.0,5,0,7,4,0,1,2637,
2604,7,2318,541.0,223054.89411764705,960,788.0,9512,2005,75.0,172.0,246,2006,0,0.0,5,1358,6,4,1,0,2638,
2605,6,1875,485.0,189050.0684931507,1109,548.0,10530,1975,81.0,127.0,28,2000,48,248.0,6,766,6,3,0,1,2639,
2606,6,1103,462.0,189050.0684931507,1103,755.0,10000,1974,80.0,348.0,84,1974,295,176.0,6,0,6,3,0,0,2640,
2607,4,874,576.0,145847.08,874,20.0,7200,1971,60.0,224.0,0,1971,63,0.0,4,0,3,3,0,0,2641,
2608,6,1419,543.0,145847.08,1419,951.0,8773,2002,26.0,536.0,68,2002,196,0.0,5,0,9,4,1,0,2642,
2609,6,1092,440.0,104493.75,525,0.0,2760,1973,24.0,525.0,0,1973,0,514.0,5,567,12,3,0,0,2643,
2610,5,1365,440.0,104493.75,765,402.0,2160,1973,24.0,363.0,36,1973,0,200.0,6,600,6,3,0,0,2644,
2611,6,1030,264.0,104493.75,494,282.0,1890,1972,21.0,212.0,0,1972,0,380.0,7,536,7,3,0,0,2645,
2612,6,948,264.0,104493.75,483,276.0,1680,1972,21.0,207.0,0,1972,0,504.0,5,465,7,3,0,0,2646,
2613,6,1092,264.0,104493.75,525,382.0,1680,1972,21.0,143.0,0,1972,352,504.0,5,567,10,3,0,0,2647,
2614,6,1069,440.0,142694.44444444444,1069,727.0,4043,1975,53.0,186.0,55,1975,0,0.0,5,0,7,3,1,1,2648,
2615,5,1387,300.0,145847.08,1387,373.0,7514,1967,65.0,462.0,0,1975,0,0.0,7,0,9,3,0,1,2649,
2616,7,1055,319.0,142694.44444444444,1055,120.0,2280,1976,24.0,443.0,29,1976,0,0.0,7,0,4,3,0,0,2650,
2617,6,1456,460.0,142694.44444444444,855,70.0,2179,1976,24.0,785.0,28,1976,0,0.0,5,601,7,3,1,1,2651,
2618,9,2589,831.0,284706.625,1738,1369.0,16387,2006,72.0,369.0,0,2006,0,215.0,5,851,8,4,0,1,2652,
2619,8,1618,880.0,284706.625,1618,0.0,16163,2004,110.0,1618.0,0,2004,0,232.0,5,0,7,4,1,0,2653,
2620,7,1740,874.0,284706.625,1740,0.0,12228,2006,108.0,1721.0,43,2006,0,206.0,5,0,9,4,0,1,2654,
2621,9,1868,1085.0,284706.625,1868,1505.0,14780,2005,120.0,363.0,56,2005,354,568.0,5,0,6,5,0,0,2655,
2622,9,2206,670.0,284706.625,1117,0.0,13975,2005,120.0,1090.0,95,2006,148,525.0,5,1089,8,4,1,0,2656,
2623,9,2091,521.0,284706.625,1625,1290.0,9942,2005,82.0,316.0,84,2006,194,385.0,5,466,5,5,0,1,2657,
2624,8,2253,575.0,284706.625,1209,0.0,12867,2005,103.0,1209.0,142,2006,243,-1.0,5,1044,7,4,0,0,2658,
2625,8,2389,672.0,284706.625,1054,0.0,10672,2006,82.0,1054.0,64,2006,176,0.0,5,1335,11,4,0,0,2659,
2626,8,2358,784.0,284706.625,1544,880.0,11643,2005,82.0,644.0,34,2006,120,142.0,5,814,8,4,0,0,2660,
2627,9,1792,925.0,284706.625,1792,1232.0,13758,2005,121.0,560.0,49,2006,204,430.0,5,0,3,5,0,1,2661,
2628,9,1780,816.0,284706.625,1780,1383.0,14828,2004,131.0,397.0,68,2005,144,674.0,5,0,8,5,0,0,2662,
2629,8,1914,746.0,284706.625,1426,994.0,13215,2004,112.40967054430023,426.0,127,2004,168,112.0,5,488,2,4,1,1,2663,
2630,9,1565,556.0,284706.625,1565,472.0,5911,2005,48.0,1088.0,56,2005,196,278.0,5,0,3,5,0,1,2664,
2631,9,1686,899.0,284706.625,1686,1023.0,7740,2006,61.0,663.0,100,2006,266,518.0,5,0,6,4,0,0,2665,
2632,9,1666,575.0,284706.625,1666,415.0,6373,2006,48.0,1251.0,75,2006,228,572.0,5,0,6,5,0,1,2666,
2633,6,1456,390.0,192854.50632911394,728,0.0,10237,2005,65.0,728.0,24,2006,0,0.0,5,728,2,4,1,0,2667,
2634,7,1492,440.0,192854.50632911394,738,0.0,10237,2006,65.0,738.0,32,2006,0,0.0,5,754,9,4,1,0,2668,
2635,6,1326,427.0,192854.50632911394,1326,0.0,11660,2006,102.0,1326.0,0,2006,100,0.0,5,0,7,4,1,0,2669,
2636,8,2373,632.0,192854.50632911394,1052,0.0,11631,2004,96.0,1052.0,46,2005,120,236.0,5,1321,6,4,1,0,2670,
2637,7,1492,440.0,192854.50632911394,738,0.0,9073,2006,75.0,738.0,32,2006,100,0.0,5,754,10,4,1,0,2671,
2638,7,1364,437.0,194870.88235294117,1364,453.0,3087,2006,43.0,767.0,16,2006,100,14.0,5,0,11,4,1,0,2672,
2639,7,1511,398.0,194870.88235294117,1511,1038.0,2938,2002,23.464038864777432,330.0,30,2002,130,40.0,5,0,5,4,1,0,2673,
2640,7,1548,388.0,194870.88235294117,1548,1059.0,3072,2004,24.534216267051143,306.0,20,2004,143,18.0,5,0,9,4,1,0,2674,
2641,7,1142,440.0,194870.88235294117,1142,16.0,3010,2005,43.0,1126.0,0,2006,90,14.0,5,0,6,4,1,0,2675,
2642,7,1598,433.0,192854.50632911394,848,0.0,9171,2004,59.0,848.0,48,2005,100,0.0,5,750,7,4,1,0,2676,
2643,6,1889,431.0,192854.50632911394,1008,732.0,8658,2000,69.1462384245211,250.0,0,2000,0,0.0,5,881,4,3,1,0,2677,
2644,7,2322,617.0,192854.50632911394,1082,0.0,12104,2006,108.42810983936658,1035.0,45,2006,400,0.0,5,1240,8,4,1,1,2678,
2645,8,1976,885.0,288200.24242424243,1079,791.0,9660,1998,84.0,253.0,31,1998,210,242.0,5,897,2,4,1,0,2679,
2646,8,2234,768.0,288200.24242424243,1205,505.0,9545,2000,83.0,655.0,50,2000,0,322.0,5,1029,6,4,1,1,2680,
2647,9,2855,774.0,288200.24242424243,1540,1182.0,9233,2000,73.73841757606877,358.0,55,2000,247,877.0,5,1315,3,4,0,1,2681,
2648,8,2726,725.0,288200.24242424243,1358,527.0,10019,1995,83.0,815.0,169,1995,307,397.0,5,1368,6,4,1,1,2682,
2649,9,3500,959.0,288200.24242424243,1933,292.0,17242,1993,114.0,48.0,86,1994,870,738.0,5,1567,5,4,0,1,2683,
2650,8,2494,803.0,288200.24242424243,1305,380.0,10236,1994,81.74877529607276,742.0,95,1995,200,501.0,5,1189,6,4,1,0,2684,
2651,8,2799,704.0,288200.24242424243,1565,247.0,12585,1993,100.5088254299605,0.0,136,1993,432,420.0,5,1234,10,4,1,0,2685,
2652,8,1964,760.0,223054.89411764705,1116,0.0,12447,2005,75.0,1100.0,70,2006,200,192.0,5,848,1,4,1,0,2686,
2653,8,1670,928.0,223054.89411764705,1670,1562.0,15218,2006,49.0,108.0,240,2006,0,-1.0,5,0,9,4,0,1,2687,
2654,8,1504,510.0,223054.89411764705,1504,0.0,10936,2006,85.0,1504.0,0,2006,144,60.0,5,0,9,4,1,0,2688,
2655,8,1278,584.0,223054.89411764705,1278,24.0,8640,2006,72.0,1254.0,60,2006,0,0.0,5,0,10,4,1,1,2689,
2656,9,2640,792.0,223054.89411764705,2036,1836.0,13162,2006,100.0,200.0,265,2006,0,0.0,5,604,11,4,0,1,2690,
2657,6,1716,615.0,223054.89411764705,858,0.0,8125,2005,65.0,858.0,53,2005,0,0.0,5,858,2,4,1,1,2691,
2658,6,1142,0.0,186555.7966101695,1142,24.0,7733,2005,74.0,1118.0,50,2005,4,0.0,5,0,1,3,0,0,2692,
2659,7,1400,612.0,186555.7966101695,1400,0.0,11024,2005,91.0,1400.0,55,2006,144,118.0,5,0,10,4,1,1,2693,
2660,6,1131,0.0,186555.7966101695,1131,0.0,13072,2005,63.0,1131.0,39,2006,0,0.0,5,0,3,3,1,0,2694,
2661,7,1686,462.0,186555.7966101695,891,0.0,7800,2005,65.0,891.0,101,2005,144,172.0,5,795,4,4,1,0,2695,
2662,7,1585,449.0,186555.7966101695,831,0.0,7632,2005,74.0,784.0,77,2005,100,96.0,5,754,3,4,1,1,2696,
2663,6,1837,688.0,186555.7966101695,941,0.0,8304,1997,70.0,941.0,165,1998,150,0.0,5,896,7,3,1,1,2697,
2664,6,1731,462.0,186555.7966101695,844,758.0,9370,1992,70.0,78.0,85,1993,307,0.0,5,887,10,4,1,1,2698,
2665,6,1398,542.0,186555.7966101695,1398,904.0,7175,1990,50.0,494.0,46,1991,0,0.0,5,0,7,4,1,1,2699,
2666,6,1217,484.0,186555.7966101695,1217,278.0,7175,1991,50.0,939.0,64,1991,0,0.0,5,0,6,4,1,1,2700,
2667,6,1320,472.0,186555.7966101695,636,274.0,9019,1994,72.02932829184059,362.0,40,1994,0,0.0,5,684,7,3,1,0,2701,
2668,5,988,624.0,136793.13513513515,988,36.0,9100,1962,70.0,952.0,0,1962,0,51.0,4,0,7,3,0,0,2702,
2669,6,1654,528.0,136793.13513513515,1286,0.0,8927,1977,68.0,0.0,0,1977,0,0.0,6,368,8,3,0,1,2703,
2670,5,1211,576.0,136793.13513513515,1211,612.0,9240,1962,73.79432236573976,252.0,0,2002,161,0.0,6,0,3,3,0,0,2704,
2671,5,984,310.0,136793.13513513515,984,554.0,9308,1965,43.92841575362199,430.0,0,1965,0,0.0,5,0,7,3,0,0,2705,
2672,5,909,294.0,136793.13513513515,909,162.0,8450,1968,65.0,450.0,155,1968,0,90.0,6,0,11,3,0,0,2706,
2673,5,925,484.0,136793.13513513515,925,181.0,8638,1963,68.98651045403248,744.0,74,1963,203,0.0,6,0,10,3,0,0,2707,
2674,5,1024,308.0,136793.13513513515,1024,712.0,13052,1965,61.59794611262078,312.0,0,1965,0,0.0,6,0,1,3,0,0,2708,
2675,5,912,0.0,136793.13513513515,912,644.0,8020,1964,64.0509161659343,268.0,0,1964,0,0.0,6,0,4,3,0,0,2709,
2676,5,941,288.0,136793.13513513515,941,659.0,8789,1967,70.19245663122152,253.0,0,1967,64,0.0,6,0,6,3,0,0,2710,
2677,7,2646,550.0,238772.72727272726,2151,1023.0,14330,1974,100.0,228.0,100,1974,641,145.0,4,495,1,4,1,1,2711,
2678,8,2826,888.0,288200.24242424243,1520,1118.0,11025,1992,105.0,216.0,208,1993,177,692.0,5,1306,10,4,0,1,2712,
2679,7,1143,588.0,223054.89411764705,1143,0.0,3628,2004,34.0,1143.0,191,2004,0,0.0,5,0,5,4,1,1,2713,
2680,7,1223,480.0,223054.89411764705,520,0.0,2544,2005,24.0,600.0,166,2005,0,0.0,5,623,7,4,1,1,2714,
2681,6,1524,440.0,223054.89411764705,768,353.0,2998,2000,23.94322277624327,403.0,32,2000,0,513.0,5,756,6,4,1,0,2715,
2682,7,1080,496.0,223054.89411764705,530,0.0,4447,2003,31.24517000368371,530.0,50,2003,0,0.0,5,550,7,4,1,1,2716,
2683,7,1694,434.0,223054.89411764705,854,0.0,8314,1997,114.0,569.0,382,1998,0,0.0,5,840,11,4,1,0,2717,
2684,8,1568,564.0,223054.89411764705,1568,0.0,7180,2001,60.0,1568.0,266,2002,0,0.0,5,0,9,4,1,1,2718,
2685,5,1193,501.0,189050.0684931507,1193,962.0,13110,1972,79.0,191.0,153,1972,140,144.0,6,0,7,3,1,0,2719,
2686,7,1334,477.0,189050.0684931507,1334,553.0,10140,1967,78.0,713.0,20,1967,0,264.0,6,0,4,3,0,1,2720,
2687,5,1051,504.0,145847.08,1051,758.0,9600,1968,80.0,293.0,0,1968,0,0.0,5,0,7,3,0,1,2721,
2688,5,1770,530.0,145847.08,884,361.0,8640,1968,72.0,56.0,60,1968,0,300.0,5,886,6,3,1,1,2722,
2689,6,976,504.0,145847.08,976,760.0,9360,1968,78.0,216.0,0,2004,94,203.0,7,0,8,3,0,1,2723,
2690,5,898,326.0,145847.08,898,744.0,8400,1968,70.0,89.0,0,1968,143,0.0,6,0,8,3,1,1,2724,
2691,5,1051,264.0,145847.08,1051,799.0,9759,1966,77.93926319991931,252.0,88,1966,182,0.0,5,0,3,3,0,1,2725,
2692,5,1141,568.0,145847.08,1141,602.0,9600,1967,80.0,137.0,78,1967,0,140.0,7,0,7,3,0,0,2726,
2693,6,1565,299.0,145847.08,1565,901.0,8800,1965,80.0,34.0,25,2000,200,0.0,7,0,6,3,0,1,2727,
2694,6,1488,430.0,145847.08,1488,260.0,10368,1964,48.931007147996645,0.0,60,1964,154,112.0,6,0,4,3,0,0,2728,
2695,5,1440,480.0,145847.08,720,360.0,9350,1964,85.0,360.0,32,1964,0,0.0,6,720,7,3,0,0,2729,
2696,5,1248,286.0,145847.08,1248,632.0,10800,1960,80.0,616.0,0,1960,0,88.0,7,0,5,3,0,0,2730,
2697,6,816,240.0,145847.08,816,574.0,8550,1934,60.0,242.0,0,1950,228,0.0,8,0,7,3,0,0,2731,
2698,5,1043,273.0,145847.08,1043,0.0,9724,1947,68.0,938.0,48,1950,125,0.0,7,0,5,3,0,0,2732,
2699,5,1433,441.0,145847.08,1433,915.0,9600,1961,80.0,336.0,0,1990,144,0.0,6,0,6,3,0,0,2733,
2700,5,1624,240.0,145847.08,1624,40.0,10858,1952,89.0,1404.0,40,1952,0,150.0,6,0,7,3,0,1,2734,
2701,5,1216,280.0,145847.08,1216,996.0,9600,1951,80.0,60.0,0,1951,0,144.0,5,0,5,3,0,1,2735,
2702,5,1728,234.0,145847.08,1024,0.0,9462,1949,79.0,704.0,60,1973,245,0.0,6,704,7,3,0,0,2736,
2703,5,936,240.0,145847.08,936,486.0,9888,1954,82.0,450.0,0,1975,0,0.0,6,0,3,3,0,0,2737,
2704,5,1584,506.0,145847.08,1584,0.0,8917,1967,71.21471564234865,1584.0,0,1967,0,0.0,5,0,10,3,0,0,2738,
2705,6,1246,441.0,145847.08,1246,939.0,12700,1964,101.42726126027004,307.0,69,1964,0,0.0,5,0,11,3,0,1,2739,
2706,6,1008,430.0,145847.08,1008,0.0,9723,1963,109.0,1008.0,0,1963,0,332.0,7,0,10,3,0,1,2740,
2707,5,1364,331.0,145847.08,1364,623.0,8400,1957,70.0,556.0,60,1957,0,0.0,5,0,3,3,0,1,2741,
2708,6,1336,488.0,145847.08,1336,203.0,9610,1958,81.74475474314987,918.0,0,1958,80,632.0,6,0,12,3,0,1,2742,
2709,5,1370,300.0,145847.08,1370,678.0,10000,1956,125.0,99.0,0,1956,191,272.0,6,0,2,3,0,1,2743,
2710,6,1124,353.0,145847.08,1124,914.0,10152,1956,72.0,210.0,211,1994,0,0.0,6,0,5,3,0,0,2744,
2711,6,1050,286.0,145847.08,1050,824.0,8092,1954,70.0,226.0,0,2000,0,176.0,8,0,6,3,0,1,2745,
2712,5,1008,280.0,145847.08,1008,658.0,12778,1952,66.0,350.0,154,2003,0,0.0,6,0,1,3,0,1,2746,
2713,6,1575,400.0,145847.08,1575,0.0,10170,1951,75.0,216.0,0,1951,0,522.0,6,0,6,3,0,0,2747,
2714,5,1145,684.0,145847.08,1145,271.0,7700,1956,55.0,30.0,0,1956,0,0.0,7,0,9,3,1,0,2748,
2715,5,1005,319.0,145847.08,1005,488.0,11050,1956,65.0,517.0,0,1956,0,0.0,5,0,7,3,0,0,2749,
2716,5,1056,300.0,145847.08,1056,144.0,13600,1955,80.0,0.0,0,1955,0,0.0,6,0,11,3,0,0,2750,
2717,5,884,270.0,145847.08,884,741.0,15428,1951,85.0,143.0,0,1991,0,0.0,6,0,6,3,0,0,2751,
2718,7,2039,791.0,145847.08,2039,0.0,21299,1941,118.0,929.0,0,1963,0,0.0,5,0,12,4,0,0,2752,
2719,5,1384,896.0,145847.08,1384,494.0,13300,1956,70.0,521.0,0,2001,75,0.0,5,0,6,3,0,0,2753,
2720,5,2640,1008.0,125914.94594594595,1392,1018.0,22136,1925,94.0,1153.0,48,1975,631,0.0,5,1248,7,3,0,1,2754,
2721,6,1312,649.0,145847.08,900,0.0,7500,1947,50.0,784.0,28,1950,0,0.0,6,412,10,3,0,0,2755,
2722,3,713,371.0,125914.94594594595,713,0.0,10410,1930,60.0,713.0,75,2001,0,0.0,8,0,10,3,0,0,2756,
2723,3,715,660.0,145847.08,715,0.0,10914,1929,60.0,715.0,0,1950,0,0.0,3,0,8,3,0,0,2757,
2724,4,720,280.0,125914.94594594595,448,0.0,7008,1900,60.0,448.0,0,1998,0,0.0,8,272,3,3,0,0,2758,
2725,6,1595,528.0,125914.94594594595,774,338.0,7200,1915,60.0,325.0,0,1950,49,0.0,8,821,4,3,0,0,2759,
2726,4,1760,648.0,125914.94594594595,981,0.0,10818,1910,60.0,1077.0,0,1950,120,0.0,4,779,2,3,0,0,2760,
2727,6,1146,294.0,145847.08,1146,580.0,10184,1963,83.0,503.0,75,1963,345,379.0,5,0,6,3,0,0,2761,
2728,6,1207,264.0,145847.08,1207,701.0,9510,1962,77.0,434.0,240,1985,0,161.0,5,0,5,3,0,1,2762,
2729,6,1773,418.0,145847.08,1773,913.0,10800,1961,80.0,400.0,98,1992,355,104.0,6,0,8,3,0,1,2763,
2730,7,1472,484.0,145847.08,1472,0.0,11650,1959,86.0,0.0,68,1959,0,58.0,5,0,6,3,0,0,2764,
2731,7,2448,441.0,145847.08,1900,636.0,18275,1962,145.95143303397126,802.0,102,1998,520,0.0,8,548,9,3,0,1,2765,
2732,4,1521,597.0,145847.08,910,455.0,12144,1950,60.0,455.0,0,1950,199,0.0,6,611,9,3,0,0,2766,
2733,3,1040,400.0,145847.08,1040,0.0,8544,1950,60.0,0.0,0,1950,0,0.0,4,0,12,3,0,0,2767,
2734,5,1556,0.0,145847.08,1556,0.0,8512,1960,75.0,1556.0,0,1960,0,0.0,5,0,9,3,0,0,2768,
2735,5,1150,288.0,145847.08,1150,781.0,7000,1961,70.0,369.0,0,1961,0,0.0,4,0,7,3,0,1,2769,
2736,7,1045,528.0,145847.08,1045,809.0,7400,1962,74.0,236.0,0,1962,0,0.0,6,0,3,3,0,0,2770,
2737,5,864,336.0,145847.08,864,468.0,7000,1962,70.0,396.0,0,1962,0,0.0,6,0,2,3,0,0,2771,
2738,5,1025,0.0,145847.08,1025,953.0,7000,1962,70.0,72.0,80,1962,96,0.0,5,0,3,3,0,0,2772,
2739,5,2014,624.0,125914.94594594595,1007,0.0,9856,1900,62.0,716.0,72,2005,0,0.0,8,1007,6,4,0,0,2773,
2740,5,1668,240.0,125914.94594594595,1226,276.0,9600,1948,60.0,936.0,0,1950,0,264.0,6,442,5,3,0,0,2774,
2741,4,1657,162.0,125914.94594594595,1147,284.0,5520,1920,60.0,863.0,0,1980,0,0.0,6,510,7,3,0,0,2775,
2742,6,1416,400.0,125914.94594594595,940,381.0,9600,1900,60.0,399.0,24,2004,0,0.0,8,476,6,3,0,0,2776,
2743,7,1428,576.0,125914.94594594595,848,208.0,6451,1900,58.0,504.0,0,1970,264,0.0,7,580,5,3,0,0,2777,
2744,7,1004,200.0,125914.94594594595,502,0.0,3960,1930,66.0,502.0,0,1950,280,0.0,8,502,7,3,0,0,2778,
2745,4,1951,576.0,125914.94594594595,1084,0.0,7745,1900,56.0,938.0,6,1950,0,0.0,6,867,4,4,0,0,2779,
2746,6,1032,280.0,125914.94594594595,1032,143.0,7741,1924,56.0,817.0,0,1950,0,0.0,5,0,6,3,0,0,2780,
2747,5,844,216.0,125914.94594594595,844,0.0,5633,1925,50.0,844.0,81,1950,50,0.0,7,0,7,3,0,0,2781,
2748,4,864,528.0,125914.94594594595,864,0.0,7200,1950,60.0,576.0,0,1950,0,0.0,5,0,8,3,0,1,2782,
2749,3,1376,216.0,125914.94594594595,714,0.0,7614,1905,42.0,738.0,0,1950,0,0.0,5,662,3,3,0,0,2783,
2750,5,960,576.0,125914.94594594595,960,576.0,6000,1955,50.0,384.0,0,1955,0,0.0,7,0,6,3,0,0,2784,
